actor_id,movie_id,character
13992,31993,Helene Flammarion
1287296,31993,Simone
8637,31993,Stephanie
120390,31993,Marcel
93123,31993,The Judge
128160,31993,Lebon
3359,43818,Mr. Darcy
93805,43818,Elizabeth Bennet
95013,43818,Mr. George Wickham
939983,43818,Mr. Denny
2930,43818,Sir William Lucas
98964,43818,Lady Lucas
87699,43818,Mrs. Philips
41516,43818,Jane Bennet
11495,43818,Lydia Bennet
1215925,43818,Mary Bennet
8487,28290,Tom Rath
39554,28290,Betsy Rath
13576,28290,Ralph Hopkins
117617,28290,Maria Montagne
5248,28290,Judge Bernstein
103441,28290,Helen Hopkins
4966,28290,Sgt. Caesar Gardella
30234,28290,Bill Hawthorne
111988,28290,Susan Hopkins
132099,28290,Janey Rath
4068,24650,Howard Roark
1934,24650,Dominique Francon
2669,24650,Gail Wynand
51764,24650,Peter Keating
33484,24650,Elsworth Toohey
40180,24650,Henry Cameron
14518,24650,Roger Enright
18586,24650,Chairman
14452,24650,Alvah Scarret
3380,55086,Kit Marlowe
2433,55086,Millie Drake
70985,55086,Rudd Kendall
29127,55086,Preston Drake
95965,55086,Deirdre Drake
52756,55086,Lucian Grant
30157,55086,Charlie Archer
7641,55086,Belle Carter
34268,55086,Harriet
3380,43525,Stanley Timberlake Kingsmill
8725,43525,Roy Timberlake
20364,43525,Craig Fleming
33022,43525,Peter Kingsmill
107684,43525,Asa Timberlake
9071,43525,Lavinia Timberlake
11169,43525,William Fitzroy
103089,43525,Parry Clay
11498,43525,Minerva Clay
5740,43525,Betty Wilmoth
12147,20640,Sam Craig
6598,20640,Tess Harding
20366,20640,Ellen Whitcomb
5832,20640,Clayton
30279,20640,William J. Harding
79246,20640,'Pinkie' Peters
103922,20640,Flo Peters
85359,20640,Gerald Howe
30157,20640,Phil Whittaker
31209,20640,Dr. Lubbeck
6598,50363,Jane Hudson
29327,50363,Renato de Rossi
31696,50363,Signora Fiorini
7333,50363,Eddie Yaeger
161970,50363,Phyl Yaeger
111167,50363,Mrs. McIlhenny
585,633,Erik Lanshof
1924,633,Guus LeJeune
9125,633,Susan
9126,633,Colonel Rafelli
9127,633,Nico
9128,633,Alex
9129,633,Jan Weinberg
9130,633,Jack Ten Brinck
9131,633,Robby Froost
9132,633,Esther
15135,5511,Jef Costello
27440,5511,Superintendant
43814,5511,Jane Lagrange
43815,5511,"Valerie, die Pianistin"
20945,5511,La jeune fille du vestiaire
1664777,5511,L'homme de la passerelle
35216,5511,Wiener
277526,5511,Le barman
54403,5511,Olivier Rey
1117806,5511,1er inspecteur
4038,41003,Nora Baker
13548,41003,Max Baron
8534,41003,Rosemary
1206,41003,Neil
39015,41003,Judy
21521,41003,Sol Horowitz
56105,41003,Edith Baron
226651,41003,Marv Miller
82387,13936,Curly McLain
60158,13936,Laurey Williams
77081,13936,Ado Annie Carnes
522,13936,Jud Fry
16002,13936,Will Parker
129521,13936,Aunt Eller
11998,13936,Ali Hakim
6577,13936,Mr. Carnes
85485,13936,Gertie
3338,13936,Skidmore
4160,294,Vivian Bell
4161,294,Cay Rivvers
4162,294,Frances Parker
164660,294,Silver
30622,294,Gwen
149463,294,Darrell
29385,294,Art Warner
1664464,294,Lucille
58293,294,Walter
1664465,294,Buck
62893,11507,Jake Scully
29369,11507,Holly Body
2518,11507,Sam Bouchard
39574,11507,Gloria Revelle
19752,11507,Det. Jim McLean
11901,11507,Rubin
104385,11507,Will
104386,11507,Kimberly Hess
27995,11507,Carol Scully
44823,11507,Sid Goldberg
4165,17538,"Reuben J. ""Rooster"" Cogburn"
6598,17538,Eula Goodnight
2516,17538,Breed
12518,17538,Hawk
53010,17538,Judge Parker
121427,17538,Wolf
68681,17538,Luke
8260,17538,Shanghai McCoy
15721,17538,Rev. George Goodnight
19139,17538,Red
3223,10435,Charles Spencer Chaplin
400,10435,Hannah Chaplin
80365,10435,Sydney Chaplin
137924,10435,Fred Karno
20005,10435,Hetty Kelly / Oona O'Neill Chaplin
4173,10435,George Hayden
707,10435,Mack Sennett
3141,10435,Mabel Normand
14698,10435,Edna Purviance
8945,10435,Douglas Fairbanks
10774,1162,Annie Sullivan
27446,1162,Helen Keller
15666,1162,Captain Arthur Keller
15667,1162,Kate Keller
15668,1162,James Keller
15669,1162,Aunt Ev
101434,1162,Admissions Officer (uncredited)
1187867,1162,2nd Crone (uncredited)
193808,1162,1st Crone (uncredited)
10561,1162,3rd Crone (uncredited)
8978,34328,Himself
142366,47108,Caco
142367,47108,Diego
6535,47108,Primo Alejandro (as Antonio Pérez Dechent)
1275751,47108,
19886,47108,
1275752,47108,
55101,47140,João
87335,47140,Maria
8600,47140,Francisco
51670,40930,Parker Concorde
389,40930,Samantha
6474,40930,Jack
5503,40930,Kate
1041562,40930,Matt
6907,40930,Joanne
62281,40930,Kim
74354,40930,Troy
7164,40930,Gino
53647,40930,Bess
18269,14684,David Greene
1892,14684,Charlie Dillon
5577,14684,Chris Reece
36631,14684,Rip Van Kelt
880,14684,Chesty Smith
21412,14684,Sally Wheeler
6614,14684,Jack Connors
11149,58467,Andrea Marr
54789,58467,Todd Sparrow
34543,58467,Rebecca
1234,58467,Cybil
11826,58467,Darcy
76314,58467,Kevin
62010,58467,Carla
35769,58467,Richard
62123,58467,Greg
14852,58467,Dad
6913,10261,Amanda Brooks
33181,10261,Walter Stone
10080,10261,Margo Brofman
11478,10261,Sheila Faxton
2229,10261,Steve's Secretary
10555,10261,Arnold Freidkin
64457,10261,Steve Brooks
4939,10261,dream girl
12799,163869,Harold McMurphy
6681,163869,Amanda Clark
10080,163869,Sidney Stone
12900,163869,Arthur Blake
20752,163869,Harold's Father
103898,163869,Sammy
36055,163869,Rich Adams
5586,163869,Lulu
11318,163869,Emma Jeffreys
49880,163869,Carrie
12074,13937,Carter / Cain / Dr. Nix / Josh / Margo
12139,13937,Jenny
1159,13937,Jack Dante
36926,13937,Dr. Lynn Waldheim
2518,13937,Lt. Terri
19453,13937,"Sgt, Cully"
25306,13937,Sarah
31185,13937,Karen
175483,13937,Nan
79732,13937,Mack
1338,25355,Herself
1653,25355,René Vidal
6019,25355,Zoé
35965,25355,Journalist
130890,25355,Laure
13609,25355,Desormeaux
6546,25355,Maïté
7708,25355,L'américaine
49277,25355,Markus
151160,25355,Ferdinand / Moreno
30111,29601,Slicker Smith
29642,29601,Herbie Brown
105505,29601,Randolph Parker III
83253,29601,Bob Martin
83396,29601,Judy Gray
32430,29601,Sgt. Michael Collins
17756,29601,Maj. Gen. Emerson
131003,29601,Sgt. Callahan
50836,29601,Mrs. Parker II
935845,29601,Henry
169586,66115,Erin
29368,66115,Slick Willie
33836,66115,Carter
156710,66115,Nancy
62384,66115,Maggie
77898,66115,Kate
590,66115,Rufus
51873,66115,Meghan
83802,66115,Lance
82290,66115,Racetrack Attendee
237231,23981,Teacher Mark
584538,23981,Pan Qingfu
69033,23981,Ming
1376527,23981,Teacher Cai
1376528,23981,Teacher Zhang
18331,14980,Prof. Joyce Reardon
35598,14980,Steve Rimbauer
43893,14980,Annie Wheaton
29792,14980,Professor Carl Miller
19239,14980,Cathy Kramer
15091,14980,Rachel 'Sister' Wheaton
11154,14980,Emery Waterman
6104,14980,Nick Hardaway
25933,14980,Pam Asbury
80439,14980,Heather
14837,26670,Dotty Otley / Mrs. Clackett
3895,26670,Lloyd Fellowes
656,26670,Selsdon Mowbray / The Burglar
14415,26670,Poppy Taylor
21619,26670,Belinda Blair / Flavia Brent
95975,26670,Tim Allgood
20006,26670,Frederick Dallas / Philip Brent
27772,26670,Garry Lejeune / Roger Tramplemain
37045,26670,Brooke Ashton / Vicki
95976,26670,Des Moines Stagehand
20387,44047,Cally
589,44047,Sabine
941,44047,Wade
21315,44047,Jacob
2547,10940,John J. Sheridan
36217,10940,Delenn
52302,10940,"Stephen Franklin, M.D."
43773,10940,G'Kar
12876,10940,Londo Mollari
6609,10940,Lenonn
38624,10940,Dukhat
51963,10940,Lt. Cmdr. Jeffrey Sinclair (archive footage)
130081,10940,Morann
93958,10940,General Lefcourt
1905,31965,Matthew Hopkins
51755,31965,Richard Marshall
74689,31965,John Lowes
108641,31965,Sarah Lowes
2964,31965,Trooper Robert Swallow
86106,31965,Tom Salter
63000,31965,Fisherman
108642,31965,Webb
108643,31965,Captain Gordon
108644,31965,Trooper Harcourt
45992,5842,Prisoner KSC2-303
45993,5842,The Man
45994,5842,The Girl
45995,5842,Crazy yakuza with amulet
1053950,5842,Yakuza Leader with butterfly knife
1053951,5842,Motorcycle-riding yakuza with revolver
134553,5842,Yakuza with glasses
134548,5842,Red-haired assassin
1053952,5842,Long-haired female assassin
223290,5842,One-handed cop
10921,19463,Sir Simon de Canterville / The Ghost
14868,19463,Cuffy Williams
13991,19463,Lady Jessica de Canterville
87697,19463,Sergeant Benson
5832,19463,Lord Canterville
2929,19463,Mrs. Umney
129549,19463,Big Harry
235729,19463,Sir Valentine Williams
99329,19463,Mrs. Polverdine
17759,19463,Lieutenant Kane
3149,24012,Elsie
3359,24012,The Regent
20399,24012,The Queen Dowager
85935,24012,Northbrook
18762,24012,King Nicolas
119342,24012,The Foreign Office
1208202,24012,Call Boy
559081,24012,Dresser
20143,24012,Maisie Springfield
97425,24012,Theatre Manager
6352,988,Kimberly Wells
3151,988,Jack Godell
3392,988,Richard Adams
14847,988,Herman De Young
14848,988,Bill Gibson
14849,988,Don Jacovich
11065,988,Ted Spindler
13732,988,Evan McCormack
14850,988,Hector Salas
14851,988,Pete Martin
2565,204,Mario
2566,204,M. Jo
2567,204,Bimba
2568,204,Camp
2569,204,Linda
2570,204,Camp Chief
2572,204,Bernardo
2573,204,Smerloff
397,204,Hernandez
2576,204,Bill O'Brien
8891,9356,James Ubriacco
1796,9356,Mollie Ubriacco
62,9356,Mikey (voice)
46393,9356,Julie (voice)
15832,9356,Joey
22675,9356,Eddie (voice)
14639,9356,Mr. Toilet Man (voice)
3019,9356,Rosie
24937,32430,Father Chuck O'Malley
4111,32430,Sister Mary Benedict
7666,32430,Horace P. Bogardus
87697,32430,"Joe Gallagher, Patsy's father"
30214,32430,Sister Michael
13999,32430,Patricia 'Patsy' Gallagher
80650,32430,"Mary Gallagher, Patsy's mother"
82835,32430,Dr. McKay
109412,32430,Eddie Breen
2929,32430,Mrs. Breen
8895,42231,Laurie Robinson
98477,42231,Sy Robinson
121759,42231,Chris Nolan
83313,42231,Annie Gerrard
1251744,42231,Conductor
183877,42231,Carla Wright
154583,42231,Charley Nelson
104944,42231,Mr. Granek
1359432,42231,Mrs. Granek
1359433,42231,Account Executive
51576,16113,Major Scott McCoy
18391,16113,Colonel Nick Alexander
7632,16113,Edie Kaplan
1936,16113,Ben Kaplan
4361,16113,Harry Goldman
5694,16113,Abdul
53647,16113,Sylvia Goldman
12950,16113,Father O'Malley
3734,16113,Ingrid
30043,16113,Debra Levine
12147,33575,Mike Conovan
6598,33575,Patricia 'Pat' Pemberton
45232,33575,Davie Hucko
81183,33575,Collier Weld
110940,33575,Barney Grau
110941,33575,Sylvester 'Spec' Cauley
4960,33575,Henry 'Hank' Tasling
97999,33575,Tennis Match Spectator (uncredited)
10798,13913,Captain Jeffrey T. Spaulding
10800,13913,The Professor
10799,13913,Signor Emanuel Ravelli
30014,13913,Horatio Jamison
136920,13913,Arabella Rittenhouse
10804,13913,Mrs. Rittenhouse
229896,13913,Roscoe Chandler
285210,13913,John Parker
99458,13913,Mrs. Whitehead
1549754,13913,Grace Carpenter
4724,17956,Dan Hanson
20,17956,Lorie Bryer
78729,17956,Wally Thurman
57829,17956,Mark
4430,17956,Linda Metzger
15253,17956,Bill Weller
33689,17956,Cindy
54462,17956,Eric
3433,17956,Mr. Spepk
135170,17956,Mrs. Spepk
18266,18209,George Spiggot/The Devil
56819,18209,Stanley Moon
21462,18209,Lust
45453,18209,Margaret
22,18209,Envy
107499,18209,Gluttony
107500,18209,Avarice
30676,18209,Sloth
2267,18209,Inspector Clarke
1125461,18209,Anger
103781,25508,Irena Dubrovna Reed
51764,25508,Oliver Reed
48962,25508,Dr. Louis Judd
30114,25508,Alice Moore
93910,25508,The Commodore
97042,25508,Minnie (uncredited)
6933,25508,Doc Carver (uncredited)
96607,25508,The Cat Woman (uncredited)
194,18978,King Arthur
13333,18978,Guenevere
22383,18978,Lancelot Du Lac
15196,18978,Mordred
30706,18978,King Pellinore
69764,18978,Merlyn
1092242,18978,Dap
47504,18978,Lady Clarinda
1880443,18978,Sir Lionel
1880444,18978,Sir Dinadan
67773,27171,Larry Hubbard
28164,27171,Warren Evans
97128,27171,Himself
19239,27171,Iris
126683,27171,Jack Fenwick
91460,27171,Danielle
119781,27171,Herself (as Dr. Joyce Brothers)
98078,27171,(uncredited)
1271,27171,uncredited
1905,29486,Waldo Trumbull
2094,29486,Felix Gillie
2922,29486,Amos Hinchley
40381,29486,Amaryllis Trumbull
3156,29486,Cemetery Keeper
1946,29486,Mrs. Phipps
8727,29486,Mr. Black
936,12310,Athos
21462,12310,Constance de Bonancieux
28906,12310,Aramis
13919,12310,D'Artagnan
113,12310,Rochefort
400,12310,Queen Anne of Austria
6450,12310,Milady
3463,12310,Planchet
10505,12310,Felton
93430,12310,Maid Kitty
51576,42205,John T. Booker
10427,42205,Margaret
127601,42205,Murray Saunders
18643,42205,Conrad Morgan
13578,42205,Edgar Harolds
10345,42205,Mhin
2771,42205,"Albert, the Doorman"
55263,42205,Mike Potter
1401495,42205,Gordie Jones
103231,42205,Mhin's Wife
723,27786,Nomad
94055,27786,Kasha
2516,27786,Damnil
58860,27786,Sho
591,27786,Tark
16743,27786,Makker
10133,27786,Cord
120085,27786,Lann
941721,27786,Tooey
105364,27786,Off
23880,9624,Forrest Taft
3895,9624,Michael Jennings
6720,9624,Masu
11885,9624,MacGruder
8655,9624,Stone
100647,9624,Liles
879,9624,Homer Carlton
9633,9624,Hugh Palmer
5170,9624,Big Mike
10930,9624,Walters
151950,95514,Tevin
1006078,95514,Julia
163951,95514,Anne Marie
18892,37296,Sunny Davis
42003,37296,Ambassador Marietta St. John
14541,37296,Michael Ransome
2557,37296,Emir
12521,37296,Senator Norris
44301,37296,Hilley
87957,37296,Crowe
42157,37296,Hassler
29623,25736,Cora Smith
81970,25736,Frank Chambers
30228,25736,Nick Smith
7668,25736,Arthur Keats
13994,25736,Kyle Sackett
19413,25736,Madge Gorland
1944,25736,Ezra Liam Kennedy
34470,25736,Blair
81182,25736,Judge (uncredited)
120740,25736,Customer (uncredited)
1230,25389,Lawrence Woolsey
14702,25389,Ruth Corday / Carole
75789,25389,Gene Loomis
65309,25389,Stan
8987,25389,Sandra
93663,25389,Sherry
5148,25389,Anne Loomis
1011102,25389,Dennis Loomis
54888,25389,Harvey Starkweather
16180,25389,"Howard, the Theater Manager"
1211862,44807,Hock
583346,44807,Mei
551618,44807,Richard
583254,44807,Julie
583255,44807,Leslie / Ah Beng
42279,5248,Justine Alice Parker
42276,5248,Jake
42280,5248,Chas Lovett
176,5248,Alex Thorne
1255671,5248,Isabel Yasmin 'Hoover' Clarke
1735332,5248,Fran
39679,5248,"Jason, Narcissus Guy"
1735335,5248,"Monica, Narcissus Girl"
42282,5248,Geoff
7029,5248,Frank Lovett
34824,52794,Madame Deville
34586,52794,Monsieur Cuzzo
37764,52794,Michel Ferrer
239382,52794,Florence Morel
544451,52794,Noelle
24467,52794,Joseph Barsky
1640409,52794,Charles
69549,52794,Baxter (voice)
569,9872,Ben Crandall
741,9872,Wolfgang Müller
59941,9872,Steve Jackson
3039,9872,Steve Jackson's Gang
1075017,9872,Steve Jackson's Gang
1075018,9872,Steve Jackson's Gang
59942,9872,Lori Swenson
8540,9872,Nasty Kid at School
103829,9872,Darren Woods
13314,9872,Mrs. Müller
113388,19552,Mui Age 20
151165,19552,Mui Age 10
1275912,19552,
1118628,19552,
1275913,19552,
1275914,19552,
1275915,19552,
1275916,19552,
1275917,19552,
1275918,19552,
3829,2786,Ferdinand-Pierrot
18197,2786,Marianne
12773,2786,"Maria, la femme de Ferdinand"
20420,2786,Fred
21772,2786,le chef des gangsters
22162,2786,Gangster
22796,2786,Gangster
26959,2786,Lui-Même
22167,2786,Marin
23162,2786,l'homme du port
39646,8075,Corinne
24381,8075,Roland
1653,8075,Saint-Just
16350,8075,Le chef du FLSO
39199,8075,La copine du chef du FLSO
18228,8075,La femme dans l'accident de voiture/un membre du FLSO
53914,8075,L'auto-stoppeur
18227,8075,un membre du FLSO
53915,8075,l'homme de la ferme
1462138,8075,Femme dans la Voiture
3784,94771,Simon Cinéma
5676,94771,The Italian Friend
5682,94771,"Anouk, en flash-back"
20234,94771,La star qui tourne la nuit
3829,94771,Professeur Bébel
40938,94771,La jeune fille en violet
19161,94771,La vagabonde métamorphosable
24299,94771,Le guide des Japonais
15135,94771,Himself
50,94771,La star-fantasme
31550,50271,Julie
11492,50271,André Verne
8731,50271,Cambreau
2094,50271,M'sieu Pig
2092,50271,Hessler
2755,50271,Moll
89999,50271,Flaubert
16761,50271,Telez
101881,50271,Dufond
14509,50271,"Grideau, the Prison Head"
68122,38274,Jesse
78805,38274,Anabeth
46423,38274,Hannah
3151,26133,Morrie Schwartz
5587,26133,Mitch Albom
147977,26133,Janine
1910,26133,Connie
32479,26133,Charlotte
3911,26133,Walter
1397037,26133,Morrie's Mother
103874,26133,Eva
156940,26133,Young Morrie
1721828,26133,Rob
6720,68981,Princess Hong-e - Scarlet / Qing-shou - Violet
103596,68981,General Shi Yan-sheng / Jing-yi
65277,68981,General Huo Da
554840,68981,The Abbot
86633,68981,Shi's Mother
26729,68981,Soldier
67502,10235,Alexander Newski
67503,10235,Vasili Buslai
67504,10235,Gavrilo Oleksich
1317190,10235,Olga Danilovna - a Maid of Novgorod
593091,10235,The Archbishop
997823,10235,Tverdilo - Traitorous Mayor of Pskov
1623850,10235,Domash Tverdislavich - a Novgorod Boyar
1089251,10235,Amelfa Timoferevna - Buslai's Mother
40241,11533,Jason
69763,11533,Medea
24819,11533,Acastus
69764,11533,Argos
93163,11533,Zeus
30705,11533,Hermes
89065,11533,Pelias
13331,11533,King Aeetes
9907,11533,Hera
96759,11533,Hylas
24816,2817,Claude
20851,2817,Odile Lalande
28279,2817,Camille Lalande
28281,2817,Nicolas
18177,2817,Simon
2192,2817,Marc Duveyrier
15200,2817,Jane
24467,2817,Père
17029,2817,Docteur
28284,2817,Docteur
1090481,1394,Andrei Gorchakov
38127,1394,Domenico
9031,1394,Eugenia
150825,1394,Andrei's Wife
150826,1394,Chambermaid
20948,1394,Domenico's Wife
44104,1394,Civil Servant
18809,1719,Nicole
18559,1719,Pierre Lachenay
18810,1719,Franca Lachenay
3509,1719,Clément
18811,1719,Ingrid
18812,1719,Directeur cinéma Reims
18813,1719,Odile
18814,1719,Bontemps
18219,1719,Sabine Lachenay
18815,1719,La secrétaire Dominique
12248,140207,George Smiley
29069,140207,Peter Guillam
134137,140207,Sir Oliver Lacon
71949,140207,Toby Esterhase
385,140207,Bill Haydon
2481,140207,Jim Prideaux
51969,140207,Ricki Tarr
14815,140207,Percy Alleline
109200,140207,Mendel
42572,140207,Connie Sachs
8796,781,René
11608,781,Laura
11609,781,Rebecca
1086,781,Marco Mullier
11610,781,Theo
11611,781,Nina
11612,781,Marita
3702,781,Otto
11613,781,Anna
39104,13553,Reno Miller (as Jimmy Laine)
74640,13553,Carol Slaughter
1076182,13553,Pamela
141069,13553,Dalton Briggs
1076183,13553,Al the Landlord
1076184,13553,The Nun
1923,183252,Alonzo Turner
5920,183252,Renzo Parachi
7450,3777,Taketori Washizu
33761,3777,Lady Asaji Washizu
30469,3777,Yoshiteru Miki
7453,3777,Noriyasu Odagura
7454,3777,Yoshiaki Miki
33763,3777,Kunimaru Tsuzuki
1008470,3777,Kuniharu Tsuzuki
552187,3777,
108028,3777,Military Commander
7455,3777,Washizu's workman
34491,11659,Nicola Carati
44646,11659,Matteo Carati
44110,11659,Adriana Carati
70234,11659,Giulia Monfalco
35106,11659,Carlo Tommasi
54230,11659,Mirella Utano
69489,11659,Giorgia
129077,11659,Francesca Carati
147159,11659,Angelo Carati
128224,11659,Giovanna Carati
69597,24065,Anita Minteer
93503,24065,Mr Sheets
6474,24065,Howard
3126,24065,Joy
4654,24065,Bill
6386,24065,Tom
29915,24065,Rooney
1275,24065,Hank Fulton
11086,24065,Mr. Kincaid
3801,24065,Elton
228620,39907,Nai Jan
228621,39907,Nai In
228622,39907,Luang Phor Thammachote
228623,39907,Nai Thongmen
57209,39907,E Sa
149862,39907,Nai Than
228626,39907,Taeng-Onn
228628,39907,Nemeao Seehabodee
228629,39907,Mangcha-ngai
1649566,39907,Commander Jik-Kai
10017,26612,Long John Silver
3894,26612,Jim Hawkins
936,26612,Billy Bones
113,26612,Blind Pew
947789,26612,Ben Gunn
5401,10604,Alexis Zorba
27554,10604,Basil
18847,10604,Widow
45523,10604,Madame Hortense
65842,10604,Mimithos
65893,10604,Soul
65896,10604,Manolakas
65894,10604,Lola
65897,10604,Mavrandoni
16566,10604,Acne Faced Boy
6598,44098,Ann Hamilton
82216,44098,Alan Garroway
10158,44098,Michael Garroway
22600,44098,Prof. 'Dink' Hamilton
13996,44098,Lucy
19415,44098,Sylvia Lea Burton
94112,44098,Mr. Warmsley
85359,44098,Prof. Joseph Bangs
111432,44098,Mrs. Foster
130217,44098,George
59216,16876,Val Duncan
11107,16876,Trevor Adams
80965,16876,Sean
80966,16876,Ellie Milford
69855,16876,Jenny Dahlquist
33293,16876,Brad Lynch
33337,16876,Mark Kenworth
56522,16876,Principal Meyer
2250,16876,Bob Adams
129984,16876,Karen Adams
1216598,37437,Sam Gribley
6609,37437,Bando
1232929,37437,
1244470,37437,
52602,141003,Jonathan Neumann
1811,141003,Phil Chadway
7004,141003,Frank Rizzo
1213299,141003,Kate Johnson
27237,141003,K.C.
42308,141003,Detective Marshall
154281,141003,Detective King
14905,141003,Vinnie
180865,141003,Sandra Durano
185805,141003,Prosecutor
1271,14782,Michael Hunter
27008,14782,Penny Hunter
52646,14782,Thomas Caffey
1817,14782,Shelly Hunter
10399,14782,Barbara Lonigan
107040,14782,Kyle Hunter
97854,14782,Brad
32205,14782,Troy Pasternak
5048,77780,Cleveland
2179,77780,Maureen Cleveland
1064,77780,Howdy
64056,77780,Stephanie
6471,77780,Man in Barn
32597,77780,Chris
33689,77780,Lola
10475,77780,Virginia
1653176,77780,Bob Breevort
504,77780,Jeff
13022,9545,Thomas Beckett
1954,9545,Richard Miller
22131,9545,Chester Van Damme
57904,9545,El Cirujano
40540,9545,Cacique
129421,9545,NSC Officer in Washington
